business_id,name,address,city,state,postal_code,review_count
N8tsAD1XOlXeOxaTScwIBg,Dickey's Barbecue Pit,395 E Plumb Ln,Reno,NV,89502,169
1BrkEUTKNKQvNz9mMbTtrg,Panera Bread,504 Brandon Town Center Mall,Brandon,FL,33511,53
HBhNCoqG99KCvAQxPzNwTQ,Anthony's Boise,959 W Front St,Boise,ID,83702,43
0VObIROMCA3EeiV0dx9GJQ,CVS Pharmacy,2320 Cunningham Rd,Indianapolis,IN,46224,11
w9LsLF6QUtvA0ntq9yyKQA,Michael's Bellefonte Barber Shop,900 Brandywine Blvd,Wilmington,DE,19809,6
l84MPbW2EjcGOWor4zf_FQ,Old Pueblo Pediatrics,3043 W Ina Rd,Tucson,AZ,85741,16
XAQsMe3TyEeiF7RD4Ao6KA,Tucson Yoga,150 S 4th Ave,Tucson,AZ,85701,38
2SN3l1YX1NbyR3AS5a2cug,Albright Roofing & Contracting,2841 Roosevelt Blvd,Clearwater,FL,33760,6
UiVGsdrU4_eJhmFRubwETg,Salt & Pepper Deli III,1102 S 47th St,Philadelphia,PA,19143,18
mHqsNKj3UPMcQwGu-akL-Q,Starbucks,330 S Virginia St,Reno,NV,89501,64
BVw_ABpa-K2mQvsQB5eIVg,Cuts and Color Salon,2130 Corporate Center Dr,Trinity,FL,34655,6
RxP_FWNCf9qItziecY3IEw,Omene Family and Cosmetic Dentistry,22 Paoli Pike,Paoli,PA,19301,16
x6oj723phubu9vb7Xq6KhQ,Thunderbird,,Nashville,TN,37011,86
tjnAz8IqAnqxxpQIAyuZMw,India Palace,12322 Dorsett Rd,Maryland Heights,MO,63043,126
Mn3FkMIv2p74dG78fxmqBw,Atomic Tattoos,"27001 US Hwy 19 N, Store #1073",Clearwater,FL,33761,28
-s_ovV4hkwgfRdjEp0ZXMQ,Papa John's Pizza,2700 Washington Avenue,Alton,IL,62002,5
vrDax0Opr-CFuvwp396L0g,Rieker's Prime Meats,7979 Oxford Ave,Philadelphia,PA,19111,71
NEZOlUKoQWUotatzRp-r5A,Happy Lamb Hot Pot,"1017 Arch St, Fl 1",Philadelphia,PA,19107,169
e9lTXwMVnhiIoXZo6PQVOw,Let's Face It Skin Care,"30669 US 19, Ste 308",Palm Harbor,FL,34684,11
mMXCzZxa-cKz2XPSkvz7wA,Crafty Squirrel,259 Central Ave,Saint Petersburg,FL,33701,43
9kjcWWo0pZ5qr1ZpAXBFnQ,Phila Deli,"1120 Pinellas Bayway S, Ste 106",Tierra Verde,FL,33715,91
kb1Tf4xwb7CQW5OXf9zwqw,Toups Meatery,845 N Carrolton,New Orleans,LA,70119,601
41Gy8iHdZu_PRxQtpn14aA,Anytime Irrigation,,Spring Hill,FL,34608,10
rIoYB0oURnPmou5bppJX6w,Seven Belleville,7 S High St,Belleville,IL,62220,124
cAgL9EaXpjbLg-jAgQC5KA,Bob Evans,159 S Marlin Dr,Greenwood,IN,46142,28
xGA2RjQNHvr9Wa9wU3gUsQ,Beef 'O' Brady's,16773-16775 Fishhawk Blvd,Lithia,FL,33547,26
DwRfXR5ZN-kV_9MH8x9XFA,The Bagel Barn,"2205 Delsea Dr, Ste 5",Franklinville,NJ,08322,27
2xDXv4lKrd3FLcIqpDS7dA,Integrity Automotive,"5325 Louie Ln, Ste 10",Reno,NV,89511,16
QQq1LwR-X1ZdpDdYIzNh2w,Tastee Donuts,816 Clearview Pkwy,Metairie,LA,70001,46
9IXjieBjg-i4G6vfailfbg,Tampa Theatre,711 N Franklin St,Tampa,FL,33602,220
3xn6ED8KOhT6PU-EW5x-Iw,Doctor John's Lingerie and Novelty Boutique,504 Gravois Rd,Fenton,MO,63026,10
UX6mHMag_Z62Ce-bJrl00w,Traino's Wine & Spirits,100 Church Rd,Marlton,NJ,08053,21
B-Wxk2MyuCWLC5pinBERPg,Hand & Stone Massage and Facial Spa,2844 S Eagle Rd,Newtown,PA,18940,28
nEkCyzgdoyrFppmiyG4lAg,Finis Nail Spa,"4960 N Sabino Canyon Rd, Ste 120",Tucson,AZ,85750,42
N1hDWY2lPIJlWCeQKFZ29w,Tampa Lift Chair Showroom,12601 N 56th St,Tampa,FL,33617,5
1fJu9Q5TFr_GECcp_5Lklw,LadyB's,,New Orleans,LA,70113,26
fAGj-gYBt-1MRlXwSAqoqQ,The Mini Shop of New Orleans,371 Brooklyn Ave,New Orleans,LA,70121,14
tOq533I47Xc62hGe2tgoBw,New Orleans Art Supply,3041 N Rampart St,New Orleans,LA,70117,6
ytJy61OJLhXsfTpVgnIgYw,Flourishing Gifts,1200 Spruce St,Philadelphia,PA,19107,34
hx_9etInU71CGRs6xDjM0g,Brickhouse Coffee,9771 Fall Creek Rd,lawrence,IN,46256,31
zhUFx2fd7S0DxKSQJ2J4SA,Lux Nails & Wax,3851 US 301,Riverview,FL,33578,46
BSug9XekNWu2om7mEEEF8w,LaserAway,"2905 East Skyline Dr, Ste 252",Tucson,AZ,85718,23
SVJJIoAiW3vHwoSpVnUcLQ,Pastiche Modern Eatery,3025 N Campbell Ave,Tucson,AZ,85719,313
jaSWNx_p9eNRA5Fc0n-8eA,Xfinity Store by Comcast,3841 Rte 42,Turnersville,NJ,08012,9
YN4Kk751tmdvoarGo8z7_A,New Delhi Indian Restaurant,4004 Chestnut St,Philadelphia,PA,19104,514
meah5bJYnP24TH6b-8r_Eg,Peachtree Grill,329 Peachtree St,Nashville,TN,37210,71
OUzXxq-nyVP7l3e82ZyZQA,MidEast Market,14375 Manchester Rd,Ballwin,MO,63011,26
iG6v04EILBo57nFkY_MKpw,Seng's Salon,2352 S 7th St,Philadelphia,PA,19148,10
OtVg3xk0U2NnolNapvc_tw,Posada Del Rio,7424 E Speedway Blvd,Tucson,AZ,85710,7
DcBLYSvOuWcNReolRVr12A,Drago's Seafood Restaurant,2 Poydras St,New Orleans,LA,70140,3160
t5fwWTHFVGpH9Xkrv56EtA,Waffle House,4031 E Southport Rd,Indianapolis,IN,46237,42
AIeyR4FxIx1FkWY6BwJHhA,Starbucks,203 East Speedway Blvd,Tucson,AZ,85705,30
Qqvt26msfxdwm2WZZI_BDg,Serenity Massage,201 Enchanted Pkwy,Manchester,MO,63021,6
-FRoQzVedsAKxJdQgMGqmQ,GameStop,"171 Disc Dr, Ste 103",Sparks,NV,89436,22
hQNcPEoqU7B1GqsFaeDC-g,Protree Service,14 Crozerville Rd,Aston,PA,19014,13
TywpRvNFDg5gqGk7ZdwOLA,Sun Cove Realty,"3802 Ehrlich Rd, Ste 104",Tampa,FL,33624,17
fWYM3WJKRHIheHKw9JsqyQ,Walgreens,718 S Carrollton Ave,New Orleans,LA,70118,22
CoiSfZwEN0KZwZas6846tQ,Olive and Sinclair Chocolate,1628 Fatherland St,Nashville,TN,37206,58
eWGUz12uvX7ZCTvEEnzVVQ,PULSE Fitness Santa Barbara,1819 Cliff Dr,Santa Barbara,CA,93109,21
Ldfrd8vZpU2pnzRDk41TzA,Whataburger,435 W Valencia Rd,Tucson,AZ,85706,39
aneMSizALcN1XZo9lv1SYg,San Marco Pasta,275 Norwood Rd,Downingtown,PA,19335,14
sQnBEXIaQj3c3D1zcsZkMQ,Joey Gilbert Law,405 Marsh Ave,Reno,NV,89509,32
d3tBflxYbtwI4uwTqLI2Vg,Sanatoga Water Conditioning,80 N Charlotte St,Pottstown,PA,19464,7
pTF8AcvZjApRdgJNhouyPg,Exton Square Mall,260 Exton Square Pkwy,Exton,PA,19341,40
IP_E4SHLClorhNg4o5bw9Q,Rosy's Taco Bar,2220 Walnut St,Philadelphia,PA,19103,282
ct7H_YQ-FbgX7UJZH9jW6Q,Davis Creek Regional Park,25 Davis Creek Rd,Washoe Valley,NV,89704,26
GGRXBDR3HNCkgg9YjWoQRQ,Ma-Lu's Laundromat,11329 Jefferson Hwy,River Ridge,LA,70123,5
1BIBV8GqH89xoOmHG70g2A,Ronnie's Handyman Home Service,9155 N Shadow Mountain Dr,Oro Valley,AZ,85704,6
I8Mp86nc0nWOkBZ_Byc6cQ,Kauffman's Lancaster County Produce,12th  St & Arch St,Philadelphia,PA,19107,8
78lXlSJ2Vp3kw0Ds9dZsdw,Wawa,5220 New Falls Rd,Levittown,PA,19056,6
6L1a5KU3-6xV-ZLY-HUkOQ,Soulard Barber Shop,1809 7th St,Saint Louis,MO,63104,16
Od2Ev0b92eKrciDJIRVNpQ,Tire Barn Warehouse,4404 Georgetown Rd,Indianapolis,IN,46254,18
eQl_gZs3Hzwjt2o4gpxRwg,Andrea Pettitt Group - Group One Sotheby's International Realty,"913 W River St, Ste 300",Boise,ID,83702,10
bK2o-PrLzVHEPOy4Io5NLw,The Salvation Army Kroc Center,4200 Wissahickon Ave,Philadelphia,PA,19129,26
qQzca2BjZbc3GTirFfeAVQ,Santino's Cigars & Cocktails,1508 Professional Dr,Imperial,MO,63052,14
em_Q6IJgilrjO_NLAPwYMg,Sam's Club,1101 Windhorst Way,Greenwood,IN,46143,33
V-f4kB_6GtZgZhqGI-lmiw,Towey's Tavern,117 S York Rd,Hatboro,PA,19040,10
mazwmxicQua46Timuv9gjw,Shane Co.,9643 Olive Blvd,Olivette,MO,63132,94
wPt302450LIhYfzmqcAmOQ,The Wine Shop by Vine & Table,5897 N College Ave,Indianapolis,IN,46220,14
mcB1_hiiOVPlgTvlkqAiDw,Isaros Market & Juice Bar,642 Virginia Ave,Indianapolis,IN,46203,66
lBn070bcU_fSFJ-G4xGVwg,Verizon,33830 US Highway 19 N,Palm Harbor,FL,34684,17
EqExDsSfwOrTC1MW9sJtRQ,Pizza Hut,4350 66th St N,Saint Petersburg,FL,33709,11
sDRPjXCBxrgK0ScXjHmb9A,Discount Appliance Repair Service,,Tampa,FL,33611,7
h0tUOsL3sRYVqSQlxWjW5g,Minerva Indian Restaurant,19050 Bruce B Downs Blvd,Tampa,FL,33647,289
_VQbvECVHdC6Q_ug4K5bDg,Pride and Glory,510 Rep John Lewis Way,Nashville,TN,37203,58
YSgcojsb2kWHXNLWaGCuBA,Pastaria,7734 Forsyth Blvd,Clayton,MO,63105,965
b169xyOScCQtIaSWuZLoUg,Dotty's,"155 Lemmon Dr, Ste 101",Reno,NV,89506,10
mqpJptUDoSZiKBZKafywoQ,The Off Track Saloon,7301 S Broadway,Saint Louis,MO,63111,12
PVX4IxrJ0fscuSumHnr3zA,Urban Outfitters,405 12th Ave S,Nashville,TN,37203,19
ZPuHr3VNN7gV-dfpKeVqPQ,Jack's Auto Repair,1901 C St,Sparks,NV,89431,11
2LGZHkrshcODK84KqJ0M4w,Louis Pappas Fresh Greek,2560 N Mcmullen Booth Rd,Clearwater,FL,33761,75
ostgbmaf36hOicxyl71sPg,Coppola Pizzeria,1222 Chews Landing Rd,Laurel Springs,NJ,08021,35
yS1U3Pi4wsnceYepAndD1w,Waldo's Chicken & Beer,"1201 Liberty Pike, Ste 129",Franklin,TN,37067,54
0LyWRR0qEwcePo2Uqcolqw,Zamboni's Muffler,1505 E 4th St,Reno,NV,89512,51
WGCrfY2cNFXKq-oyMrdENQ,D M V Auto Repairs,11907 Balm Riverview Rd,Riverview,FL,33569,6
Zxt3eTFe6M0AJ7ZYEbcwJQ,The Juice Pod,832 N Pottstown Pike,Exton,PA,19341,6
OasuuvngPyA6sVNCqOOVRQ,Passariello's Pizzeria And Italian kitchen,119 Kings Hwy E,Haddonfield,NJ,08033,59
00rIcvqmfci_oJWkOqPqmg,T & F Farmers Pride,8101 Ridge Ave,Philadelphia,PA,19128,92
EUjrGTbA69NUnXifTBE43w,Korave,"6020 E 82nd St, Ste 1006",Indianapolis ,IN,46037,62
dExbA_Nx9nQF3qSTeydzXg,Westshore Pizza,11643 Boyette Rd,Riverview,FL,33569,42
T3kAk8h--sp234c1zlCx3A,Monument Camera,15 E Fort Lowell Rd,Tucson,AZ,85705,16
j_mKGrnW7jal17Z_6Zk3Iw,Bruster's Real Ice Cream,2814 Egypt Rd,Audubon,PA,19403,23
Ug4rOKRqo8B8zCiOCim70g,Which Wich,"862 S State Rd 135, Ste A",Greenwood,IN,46143,32
8dc6414aZ4Xh71ng5EkafQ,Dental Solutions of Blackwood,61 S Black Horse Pike,Blackwood,NJ,08012,9
pvyWBcZeRg1RnP4BTp-kCQ,Davi Nail & Spa,9205 Gibsonton Dr,Gibsonton,FL,33534,8
UV8DcsOaluYXNb4gzLo-TQ,Regal Nails Salon and Spa - Nashville,5824 Nolensville Pike,Nashville,TN,37211,14
3dtxHKM3RbVyjzTfbcGq2A,Murphy's Tavern,5892 Henry Ave,Philadelphia,PA,19128,19
bAUQSI186koK1aP8k3z9Ug,Galleria 6 Cinemas,30 Saint Louis Galleria,Saint Louis,MO,63117,50
eOuln1piD6l23jIINJ2MFw,Hep Thrift Store,1212 N Betty Ln,Clearwater,FL,33755,5
fZxeC_BYhNEqMpWDsatkyQ,Public Storage,8421 W Hillsborough Ave,Tampa,FL,33615,6
w9b7Dfv5ak_FSwB__BcoQQ,Paige Reese Salon,2806 Rte 130 N,Cinnaminson,NJ,08077,10
6kx5nIZh9bQ_02_GOcE7bg,Jack in the Box,4595 Washington St,Florissant,MO,63033,11
wM6MAgs7tPvrAgrYn-pdKA,Virtua Pulmonary-Marlton,"141 E Route 70, Ste B",Marlton,NJ,08053,8
oyphMnt1nOKvWxB98R5oJw,Wendy's,153 E. Swedsford Road,Exton,PA,19341,12
QXF_asVjyZBxch5y4ku2rQ,Everyday Paint & Wallpaper,8512 Westfield Blvd,Indianapolis,IN,46240,5
W7S5xV7aOIWjcq0Xd4KKLg,Bryner Chevrolet,1750 The Fairway,Jenkintown,PA,19046,54
D-NWrg9OVKIpHm0a74Pj_Q,Sweetwaters Coffee & Tea - The Grove,4071 Chouteau Ave,St. Louis,MO,63110,33
qOCmelKvctDndw85CFk9jw,Avenir Apartments,42 South 15th St,Philadelphia,PA,19102,10
NPFkTeTE0J040qW854cBhQ,Sonic Drive-In,6919 Ridge Rd,Port Richey,FL,34668,25
it76K5FJuOtszt8cIoXaeA,Boston Pizza,12104 137 Ave NW,Edmonton,AB,T5L 4Y4,12
10NR8u93XVxTm8XMWUimEg,China Max,296 White Horse Pike,Atco,NJ,08004,17
Cq339UhaeR2O2FLLRD-6fA,Dolphin Dental Group,10820 Seminole Blvd,Seminole,FL,33778,5
tKQcHvqsntB4tobfh96avQ,Los Olivos,937 W Congress St,Tucson,AZ,85745,176
6wJgea1AH_ppd4ROTYgoVA,Elevation Burger,201 Plaza Dr,Collegeville,PA,19426,169
j64nZUq_YMcCqyqMcNjqxA,The Style Lounge,112 White Horse Rd E,Voorhees,NJ,08043,8
tCA3_ObDBxGjUlGz4TGpUA,ACME Markets,6800 New Falls Rd,Levittown,PA,19057,9
rzA1L0RoV-qUKLTSvo5Skw,Georgia Boy Bbq,898 E Dr Martin Luther King Jr Blvd,Tampa,FL,33603,28
8iXE6VM2VI40Xaji-iSKjw,Philadelphia Cigar & Tobacco Co,"2417 Welsh Rd, Ste 18",Philadelphia,PA,19114,9
6kG7ZyDCsZw2J8psOE-2AQ,Psychic Readings by Edith,83 S Main St,New Hope,PA,18938,20
axiJjdeZ_xmwwnrNsUgWtA,TheraChoice,501 66th St N,St. Petersburg,FL,33710,6
kv3Ow7aIV1V9xAtdvTaMKQ,CVS Pharmacy,219 West Main St,Moorestown,NJ,08057,9
q196JQkCh6R4IaGTSLF2rA,Clear Vision Express,9630 N Oracle Rd,Oro Valley,AZ,85704,8
9NiwZgRagmDZUubOoVK1nA,Jefferson Parish Library,2751 Manhattan Blvd,Harvey,LA,70058,13
2WqDjTxf9IoeVU52XnLZaw,Nana's Daylight Donuts,"2245 Sheek Rd, Ste A",Greenwood,IN,46143,7
JOCcU4dp2g6DitUcwEQQ7Q,Velo Pro Cyclery,5887 Hollister Ave,Goleta,CA,93117,41
FhQ5s_jINIDNN7YwoM4x_A,Gage Strength Training,325 Westtown Rd,West Chester,PA,19382,10
cNGXDgdteTkqYy8pPOoV9Q,Macy's,"1251 US Hwy 31 N, Spc 129, Greenwood Park Mall",Greenwood,IN,46142,8
CYZPFztvMTvNpXhd4ecjOQ,Pacifico Ford,6701 Essington Ave,Philadelphia,PA,19153,76
sl_oyjNFZX9_zGASwQ4aiA,Professional Automotive Inc,7013 E 86th St,Indianapolis,IN,46250,12
4ch75YIsjiVNGc1ERCwe2w,The Kangaroo,5748 Main St,New Port Richey,FL,34652,5
PuyMaSbbtMGazosQhh4a3w,Breezeways Air Conditioning & Heating,500 E 25th St,Tucson,AZ,85713,18
UBninoH1mvs7KpR_ZRFtXg,China Dragon,2304 E County Line Rd,Indianapolis,IN,46227,47
WP6581nNdDuLUpviESwpSQ,Tires Plus,1250 N Mccarran Blvd,Reno,NV,89512,62
8wOnq2KPlf8fgos5YkotcA,Bagel Barn Cafe,"4275 County Line Rd, Unit 3",Chalfont,PA,18901,17
z1RyCTM9MI5clYRpvN0nnA,Burger King,3911 Van Dyke Rd,Lutz,FL,33558,33
5lA94V_1Ix5cgr6AzotaWg,China Panda,"330 Mayfield Dr, Ste A10",Franklin,TN,37067,40
A1aYrJQ8rXPOC4EdaTTXqA,Sun Country Cleaners,1000 Pasadena Ave S,South Pasadena,FL,33707,5
MVNd4YkN8Tb23-khaJ0OVA,"Currie Hair, Skin, & Nails",605 W Lancaster Ave,Wayne,PA,19087,23
YBqB2z1BLCJxyv0sZZa4OA,Perfect Nail & Spa of New Tampa,"17512 Dona Michelle Dr, Ste E",Tampa,FL,33647,22
3vihdsqbhUGuc1poXiuStA,Al Capote's Cleaners,3020 W Kennedy Blvd,Tampa,FL,33609,18
laU2Wo4V7RFZBmBkcFZ2_w,Clearwater Mortgage,700 Cleveland St,Clearwater,FL,33755,6
mUF8mQAtcUr08axqAkTF2Q,The Joint Chiropractic,"3810 W Neptune St, Unit B5",Tampa,FL,33629,29
Xfl7G1w4GSynqxUR6CnfPQ,Love's Travel Stop,2008 US Hwy 206 S,Bordentown,NJ,08505,22
GKz1xZg5fCTj1YVI13z8CQ,Blue Tree Garden Center,220 W Germantown Pike,Norristown,PA,19401,9
qV-fAuhroG1am3WpNobEng,Sweet Brewnette,"13999 Gulf Blvd, Ste C2",Madeira Beach,FL,33708,539
qSfMtSjPN0iP16sotw1Bng,America's Best Contacts & Eyeglasses,14932 N Dale Mabry Hwy,Tampa,FL,33618,25
mc1uhOwSoZ-lMMcRiRd4iw,The House,329 Indianapolis Rd,Mooresville,IN,46158,13
DxZSWtVCuwdVqdJUSZ-dKA,Jimmy John's,28 Stonegate Ctr,Manchester,MO,63088,29
POfVSVLxZ-6sYCBkQ7Xxlw,Lowe's Home Improvement,10141 13 Avenue,Edmonton,AB,T6N 0B6,18
LqKN4dpnA9qo9q5con5A4A,Images By Valerie,3940 Maricopa Dr,Santa Barbara,CA,93110,8
uHqEKWJm8JBcRWiH97c1Cw,Stew's House of Bagels,13469 Belcher Rd S,Largo,FL,33771,57
GqyOrF5X21ciTjnuSCH5PQ,Square One Brewery & Distillery,1727 Park Ave,Saint Louis,MO,63104,658
lbMWWUdA3O0V5SsaLilfHA,Rooster Cafe & Kitchen,10732 82 Avenue NW,Edmonton,AB,T6E 6P4,41
4ClAlLgWb2h1s1DV5tzp0Q,KFC,5001 Murfreesboro Road,La Vergne,TN,37086,19
D0vVKr2IiuVk7vZF88WLyg,Z & Z Hobbies,98 Trenton Rd,Fairless Hills,PA,19030,8
na2fvJ5LN7ZcUJcM4kkjJg,Target,6865 Hollister Ave,Goleta,CA,93117,53
CTvOidAcbsTaZKhOFmh1Tg,"Louis P. Bucky, MD, FACS","230 W Washington Sq, Ste 101",Philadelphia,PA,19106,32
l5ZkmRi0yCYhOurvLwXn6A,HiEndTight Barbershop,2926 E Broadway Blvd,Tucson,AZ,85716,75
qDgR8XtZ0-P3DCDF9YccPw,Taco Bell,710 N Black Horse Pike,Mount Ephraim,NJ,08059,20
F1Tsoyl4tFy81QFdaHwvSw,Mattress Land Sleep Fit,3163 E Lanark St,Meridian,ID,83642,27
PA62oF3b0KZ2Qrs8AzU3Fg,Subway,"916 E Main St, Ste 108",Greenwood,IN,46143,8
wnwpWnwluDF4KX62NnrpIA,Cornerstone Home Lending,1826 State St,Santa Barbara,CA,93101,9
jlGOPTxj6rLVOaxSIoM7wQ,Folkweave Carpet & Flooring,7368 Dale Ave,Saint Louis,MO,63117,7
C4DVqnwJzFfAAnt5NliZ4Q,Popeyes Louisiana Kitchen,1284 South Broad Street,Trenton,NJ,08610,14
y0Uo4YNdu2rFjrnY6bcXjw,Mad Hatter Complete Auto Care,1507 W Brandon Blvd,Brandon,FL,33511,15
tn1IHhBn5TI4gqSVCbG5fw,Bacchus Wine Bistro,124 2nd Ave NE,St. Petersburg,FL,33701,98
mmaVybH7qA8IN6DoXYVzuw,Christensen Automotive,2175 Market St,Reno,NV,89502,64
WcHkP8wATOzUkKiTOOwXnQ,Abby's of Fifth Hair Salon,419 W 5th St,Reno,NV,89503,5
kf_Gs4ibRXTOXOF1Bi-mcA,nail bar,"940 W Moana Ln, Ste 101",Reno,NV,89509,51
3XmdE3xmJBO_uNhAEGvH2Q,FuWa Foot Massage,"8245 N Silverbell Rd, Ste 139",Tucson,AZ,85743,20
p8XY6kCTbwleBQYENBT6AQ,Andy Medrano Painting,,Reno,NV,89501,5
uRKic74vdysr19utOlI_Ww,Petco,179 N Milwaukee St,Boise,ID,83704,16
fUmXHW1iM5WUvdUuz1BxIQ,Bella's Breakfast & Lunch,2159 Ridge Ave,Philadelphia,PA,19121,12
yIV75Gm-JbceXDwtfvAHaw,Vino Nail Bar,220 S Newtown Street Rd,Newtown Square,PA,19073,7
Yfc9dSHTLO_RCGzJcUMiKg,Emma's Nails And Spa,1108 Cottman Ave,Philadelphia,PA,19111,113
kTROZB1VAZefPHer90mUOg,Wesley Chapel Dentistry,28965 Wesley Chapel Blvd,Wesley Chapel,FL,33543,7
vaA1FbtQ2RpTRtMbTbdCyA,La-Z-Boy Furniture Galleries,121 Baltimore Pike,Springfield,PA,19064,10
3Pewj4lcZzlUvhmJGKFpqw,Scott Harvey Kia,1710 N Olden Ave,Ewing,NJ,08638,26
IIGVuXllRX3yV1GlIIgHkg,Hilton St. Louis Airport,10330 Natural Bridge Rd,Saint Louis,MO,63134,185
QEASjhfyCwbyQD2f557StA,Old Roman Pizza,3561 Hulmeville Rd,Bensalem,PA,19020,26
vD3V58GNoC6_8x2y-sfjwg,Best Day Massage,"2817 W End Ave, Ste 106",Nashville,TN,37203,26
gt4D91tJNEuxC2xCX2EoMg,The Blue Bistro at the Tampa Westshore Marriott,1001 N Westshore Blvd,Tampa,FL,33607,31
XwQloJ855xLkV4wAHkF_2g,Mama Venezia's Pizzeria,674 E Marshall St,Norristown,PA,19401,10
OadcXdhcylPOxWRwYLWNcg,Autotech Collision Service,165 Delsea Dr,Sewell,NJ,08080,6
mTcPIOzFmsUd0OR2OO0YYg,Heather Bleu Home,181 Hart Ave,Doylestown,PA,18901,5
pK4K8dFNtzgJinopGLopZQ,Bruce Jones Air Conditioning,7603 Kinard Rd,Plant City,FL,33565,6
1jOA1XfOjOg4-417ikT9Uw,Carollo's Little Italy,77 E Main St,Moorestown,NJ,08057,103
TZJnMeUN3Ot4pxFF-Qxo1g,Apna Bazar Farmers Market,1307 Churchmans Rd,Newark,DE,19713,7
7f6t1tRCcspimNvIG4rZBA,Booster Juice,10372 78 Ave NW,Edmonton,AB,T6E 6T2,5
cZt1vY4kgsdsDdM-pNbGfQ,LEGO Store,"38 New Jersey 38, Unit 1095",Cherry Hill,NJ,08002,6
x49cFOhMVI_5hAjE1Lr-bQ,Omaha Steaks,"4240 Dearborn Circle, Unit 109",Mt. Laurel,NJ,08054,7
Zemxyrph5CSUC1-7JjrQQA,Sur La Table Cooking Classes,690 W Dekalb Pike,King of Prussia,PA,19406,22
PD3XT3omlIj6sbxfUf8wfA,Walgreens,8571 Watson Rd,Webster Groves,MO,63119,9
68vO3osEXU00U5uLwsabPw,Odi's Mediterranean Kitchen,6355 Gulf Blvd,St. Pete Beach,FL,33706,109
Tp3dsA4w-Q4NrzUw4J0XjA,"Michael B Wexler, DDS","7265 E Tanque Verde Rd, Ste 101",Tucson,AZ,85715,10
MoEMMO22Qz2rC_PKkR2_yw,ShadeS Audio automotive,7118 Pendleton Pike,Indianapolis,IN,46226,10
3nlKbI1503tTWMSnJk1gqw,LensCrafters,"2300 E Lincoln Hwy Ofc 220A, Ste 281",Langhorne,PA,19047,20
zRnFxKLKdn0ZJ2_DapEQWA,The Lucky Well - Spring Arts,990 Spring Garden St,Philadelphia,PA,19123,27
eZNBKIqJi5w7-bGh501ovw,McDonald's,990 Greensboro Dr,Gallatin,TN,37066,18
uDQSHF6Wj1hJqOREZX7A4w,ITR Electronics,"3535 S Emerson Ave, Ste 10",Beech Grove,IN,46107,5
QCVrRzdE9HkOR0JeejghqA,Just Tires,3217 Kirkwood Hwy,Wilmington,DE,19808,12
2X3sYDb2wORzDDwNZP33WA,Flaming Basil,,Philadelphia,PA,19104,12
lWMbiY6tBv6EQfRgHGlZpg,Imperial Fence,1012 White St,Imperial,MO,63052,6
2OEL_uLdTg90PiFVh_HdIQ,Miss Winnie's,211 E Market St,West Chester,PA,19382,53
k8gBMJK0BPBj17YBBicfXA,Academic Alliance in Dermatology,5210 Webb Rd,Tampa,FL,33615,30
nEiOSf6W7ywvOQEOh_dwow,Glowgolf,49 W Maryland St,Indianapolis,IN,46204,23
J4q8nefw_ppGml8ZeEprUA,Hina Hot,1855 Barataria Blvd,Marrero,LA,70072,26
xmVg-Fflecj3hFNlHPkp5w,Mavis Tires & Brakes,2103 James L Redman Pkwy,Plant City,FL,33563,11
W0INJGl_w3roSi2-taU9EA,"Eric Escobar, DDS",532 Humboldt St,Reno,NV,89509,6
VtnlCZb82zVudPoQt9_M-w,Mullica Hill Family Dental,"7 Myers Dr, Unit A",Mullica Hill,NJ,08062,12
4SN5pmG-Qsb-0OHY-23FGg,Glass Monkey,5842 111 Street NW,Edmonton,AB,T6H 3G1,58
ht8lG0gs4-ddM7ap3wwIaA,Dunkin',1829 E Allegheny Ave,Philadelphia,PA,19134,5
AfdKrBdW6msUyOrf4pnD6g,Liquor Depot,10164 - 109 Street,Edmonton,AB,T5J 1M7,6
6r9FNW0-4aKqbPCX7UxTZg,Maggiano's Little Italy,2 The Boulevard Saint Louis,Saint Louis,MO,63117,393
e3fQkykBr9V9jr1g9VWliw,Pho Ga Thanh Thanh,1100 Washington Ave,Philadelphia,PA,19147,30
pJv3Ei2o4DLM4EgPbAGk5Q,Old City Photo Booth,"702 N 3rd St, Ste 73",Philadelphia,PA,19123,16
q3tCPVR3oKMaIZmSJ5uLZA,Pure Aesthetics Natural Skincare School,2850 E Speedway Blvd,Tucson,AZ,85716,15
SXtDZt0C3Z2QZ_4zNNp8bw,Clean Machine Car Wash,17501 N Palms Village,Tampa,FL,33647,101
zLzoFdiIphG904n5O632kg,Country Club Car Wash,1700 Ford Ln,Saint Charles,MO,63303,25
hKq1-p4enCcnLwAnbROUwA,Slumberland Furniture,4265 Rusty Rd,Saint Louis,MO,63128,20
vykDMXeuhL5dqkfjPUD5sQ,Manhattan Bagel,722 2nd Street Pike,Richboro,PA,18954,12
0zWrIJOITw8q2lYXaCca7Q,Raymour & Flanigan Furniture and Mattress Store,939 Old York Rd,Jenkintown,PA,19046,20
mi7JfdCRLfxzFG71oW0I1g,The Broad Street Grind,"117 E Broad St, Ste 1",Souderton,PA,18964,57
PMM2ThSD2TSqRAFRGqYB7Q,Paul's Window Washing,2301 S 16th St,Philadelphia,PA,19145,6
WTokyn1LjUB7NOHo3SzNmQ,Crossfit Delaware Valley,575 Abbott Dr,Broomall,PA,19008,12
m4KMrDwnUuO0zVvM8zHhEw,Crescent City Cat Sitters,,New Orleans,LA,70118,6
