business_id,name,address,city,state,postal_code,stars,review_count
07i5EdI8v2FBhVV-rya8Wg,Pupuseria & Cafeteria Centroamericana,2504 W Martin Luther King Blvd,Tampa,FL,33607,4.5,137
m0AGMmFihcA5XyUZCmOi7A,Vivint,,Nashville,TN,37230,1.5,17
DBh30kBSyS9CQ2zRn6uUkA,Santa Barbara Cryotherapy,"4410 Hollister Ave, Ste A",Santa Barbara,CA,93110,5.0,12
nTa08ez3w1sZw2BNYfUwcA,M & K Renovations,,Malvern,PA,19355,5.0,5
dMSB710Z9cDqKUX6ulpnBA,The Spa at Montchanin Village,Rt 100 And Kirk Rd,Wilmington,DE,19807,3.5,11
yklTkTmcQQpk71EpjtpPYQ,Pellegrino Chevrolet,1000 Gateway Blvd,Westville,NJ,08093,3.5,17
QL_tlU972qYO40Sb-ORACA,Redington Long Pier,17490 Gulf Blvd,Redington Shores,FL,33708,2.5,11
CQqYVBiCeYAekDa0H4S6DQ,Desert Sports & Fitness - Ajo,3672 S 16th Ave,Tucson,AZ,85713,2.0,9
1k5P6xgLucLNcaLzyqKJtw,ALDI,262C Route 130,Bordentown,NJ,08505,4.5,12
tpp2sArcz-fRpk1ee3XDKA,Climate Pro,"1585 Mallory Ln, Ste 202",Brentwood,TN,37027,4.5,11
yJqN-U9dUylYEwTr8SBP1Q,Grain and Berry,"12953 US-301, Unit 103",Riverview,FL,33578,3.5,43
AbbIoHhBEMZndmIm07L4Og,WinCo Foods,9750 S Virginia St,Reno,NV,89511,4.0,98
0o-NZqU-hOadBa_pMkWzCA,BJ's Wholesale Club,26996 Highway 19 N,Clearwater,FL,33761,2.5,25
O8RzM_uLVEnDWEhX3whqtQ,Sonic Drive-In,617 Old Hickory Blvd,Bellevue,TN,37209,1.5,34
I1mKxV_Z6WBARNkSCWxu6g,Hempwise,1103 State St,Santa Barbara,CA,93101,4.5,5
reGcviYvRsgdvAhf2-7T_w,Ocean Chiropractic & Wellness Center,"4707 W Gandy Blvd, Ste 4",Tampa,FL,33611,5.0,5
dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,1326 Spruce St,Philadelphia,PA,19107,3.5,209
Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,"2308 W Oregon Ave, Ste C",Philadelphia,PA,19145,2.0,26
Zk-SDGZRxUVWRXw7ZlPuBA,Yong's Alterations,5455 E 82nd St,Indianapolis,IN,46250,4.5,91
Nsg3mBLqXJqKY1yYILe7Dw,Walgreens,2401 S Brentwood Blvd,Brentwood,MO,63144,2.0,28
S7aSpY5VcuexPVDWd1SGAA,Bank of America Financial Center,8240 N Cortaro Rd,Tucson,AZ,85743,2.5,7
hk1KO4rAxGDgwlNSAO54yA,Ballast Point Park,5300 Interbay Blvd,Tampa,FL,33611,4.5,74
WLt8M7T-jdY-vcSKGuowEw,Discount Glass & Mirror,9716 State Rd 52,Hudson,FL,34669,5.0,5
YdpDpp130fxiX2DUdQLSqg,Bardea Food & Drink,620 N Market St,Wilmington,DE,19801,4.5,181
Snjg9ED5u3n-Fx0whMWAfA,Le's Vietnamese & Seafood,4337 Airline Dr,Metairie,LA,70001,4.0,24
knA3b_WnHUJAyrIzzL9Lrg,Earl of Sandwich,"2223 Fc-206 International Mall Food Court N Westshore Blvd, International Mall Food Court",Tampa,FL,33607,3.5,100
Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,1301 S 3rd St,Philadelphia,PA,19147,4.5,30
Q5odYgHa-ApKOPVrEFmRQA,Centro Cantina,1600 E 8th Ave,Tampa,FL,33605,3.0,107
h2z8V4L63QUSjacduwV82w,2001 Odyssey,2309 N Dale Mabry Hwy,Tampa,FL,33607,3.5,35
DHm65Nj4kCKkzV86cJCNdg,Eric's Flower Market,2458 N Campbell Ave,Tucson,AZ,85719,2.5,59
6JaHpWSKuJgTQTmxHxPe3A,Firestone Complete Auto Care,7361 Forsyth Blvd,Saint Louis,MO,63105,4.0,48
NoqO9wtztTLohxycv_RiAQ,Adam & Eve Day Spa,"9180 Oakhurst Rd, Unit 2",Seminole,FL,33776,5.0,38
8PjqEoQoQKhmsvSDF9dHQA,Dunkin',745 W. Cypress St,Kennett Square,PA,19348,2.5,8
hPeUz0HqT82fOhJ0ayyQUQ,Flyers Skate Zone,10990 Decatur Rd,Philadelphia,PA,19154,3.5,12
CR4JNMaB4FLBuqgyj79ZRQ,eegee's,3250 E Valencia Rd,Tucson,AZ,85706,3.0,35
HS-C-IIAcqMo9oi5w2OYLg,The Grove,900 Airline Hwy,Kenner,LA,70062,2.0,11
gq4zw-ru_rkZ2UBIanaZFQ,McDonald's,1201 N Broad St,Philadelphia,PA,19122,1.0,38
b4DcNSlKBGIoOmX7PLxmWw,Wildflower Grill,10009 107 Street NW,Edmonton,AB,T5J 1J1,4.0,105
S5q9ojwBkiSgcDqu5NDoTQ,Rejuvenation Spa,4373 Lynx Paw Trl,Valrico,FL,33596,4.5,25
k-5cue6J81DhOvXw30Km8A,Service King Collision Nolensville Pike,424 Hickoryview Dr,Nashville,TN,37211,4.0,7
Zcc12beUPFCe2U0DizJUNg,Hampton Inn & Suites Tampa-Wesley Chapel,2740 Cypress Ridge Blvd,Wesley Chapel,FL,33544,4.0,34
Qm9C0MiecSDJfkjkbkyoaA,Instead of Flowers,1100 94th Ave N,St. Petersburg,FL,33702,5.0,6
Z_MTF1h71HEaZORNZRGJ5A,El Mundo Latino,1401 S Wells Ave,Reno,NV,89502,1.5,9
-sRtgVuwRz7JJQaHiLV9zw,Dunkin',7520 City Line Ave,Philadelphia,PA,19151,2.0,10
e5zr_YpVmrnZsF_9CX81KA,T-Mobile,"2990 N Campbell Ave, Ste 140",Tucson,AZ,85719,3.0,12
HV0RS_cHVHatqYwC1j_qsw,Bergey's Chevrolet,518-610 Route 309,Colmar,PA,18915,3.0,33
ZUf0LUtX_bwNp1fYBhM_CA,Smart & Final Extra!,850 Linden Ave,Carpinteria,CA,93013,2.5,16
EOJ6Dat7K2XstzslT4PHKg,Fresh Smiles,"140 W Germantown Pike, Ste 150",Plymouth Meeting,PA,19462,5.0,13
ABp0BSeiYty6EpVW2ScO-w,Fleur-De-Lis Nutrition,143 Robert E Lee Blvd,New Orleans,LA,70124,4.5,5
Y6AmQuUO90gDO9JBogXXiA,Insomnia Cookies,"345 E Congress St, Ste 145",Tucson,AZ,85701,3.5,75
exBTwb7Lrj1ArjHgQKE0uw,Optilife Chiropractic,5105 Central Ave,St. Petersburg,FL,33710,5.0,5
EP8aZWRSxrGgpp86cpXFuw,Mongolian of Eagle,362 S Eagle Rd,Eagle,ID,83616,4.0,45
iwlPkTBb2CtjD0oe-baXnA,Imperial Pizza,615 South Ave,Secane,PA,19018,4.0,79
h0Gy4HEgeZvN9kb3_rB5JA,New Liberty Distillery,1431 N Cadwallader St,Philadelphia,PA,19122,4.5,48
a8Q2bvUW6mAiws7xW7cS6g,KFC,104 N Pottstown Pike,Exton,PA,19341,1.5,45
QrO4-F28JK4mQLP3eDbQ0A,L'Acadiane,1915 Park Ave,St. Louis,MO,63104,4.0,36
0cB1kDuZCvSwpJrNdtQP8Q,Giordano's,43 North Illinois St,Indianapolis,IN,46204,3.5,284
b2IDM2SC0HkcflLl_nSTrA,Danny Boy Beer Works,12702 Meeting House Rd,Carmel,IN,46032,3.5,187
4MJ8dYPkJvUZN6lC2cLeSA,Baby Kaitlyn Towing Service,1815 Tricou St,New Orleans,LA,70117,5.0,6
nvb8SFi1-LzaQHEhUnw_7g,Gators Cafe & Saloon,12754 Kingfish Dr,Treasure Island,FL,33706,3.0,301
oYzq49fG7jokPLQ38bFMOw,Hachi,4275 County Ln Rd,Chalfont,PA,18914,4.5,258
zbvu8pRKcOQqdjqRGbncyQ,Cheddar's Scratch Kitchen,210 Anderson Ln N,Hendersonville,TN,37075,3.0,117
BWITd9JUXP3gSi1z3Y-z8g,In Riva,4116 Ridge Ave,Philadelphia,PA,19129,4.0,729
guUDJ4iPHHFt1vE6YR1jeg,Scrappy’s Auto Service,350 E Lincoln Hwy,Langhorne,PA,19047,3.0,5
0YiRkVMR2cg17hk9u6nGhg,Elicia's Pizza,3209 Gravois Ave,Saint Louis,MO,63118,2.0,59
cXYZmvo38wJJqUjWtsx3XA,Lower Merion Tire & Service,208 E Lancaster Ave,Ardmore,PA,19003,3.5,7
eWGdkt9fdwg7aKboaZIVQQ,Uncle Maddios Pizza,3949 Van Dyke Rd,Lutz,FL,33558,4.0,103
8sct6JoZCimB31pJc5yUnw,Paramount Wigs,904 N Franklin St,Tampa,FL,33602,3.5,20
_o9R-hWBBFZEuKTLdVUwGw,Inner Makeup Astrology,,Media,PA,19063,5.0,14
e9lqPiNqcCfu97uCZerq0g,Uptown Carwash & Xpress Lube,5500 Tchoupitoulas St,New Orleans,LA,70115,3.0,117
tr5Os7k3FpPz7NbWYwZa5Q,Vela,140 Veterans Ln,Doylestown,PA,18901,3.5,68
4JQ0hePJAlBepDzb20_32g,Beanie's Bar & Sports Grill,2002 S US Hwy 41,Ruskin,FL,33570,3.5,80
quTVnTVsgVBzBxSGKXBkCg,Carmean Family Dentistry,6561 Whitestown Pkwy,Zionsville,IN,46077,5.0,6
caGpaptBP4BKJkpH5W6cvA,Bing's Boba Tea,2510 N Campbell Ave,Tucson,AZ,85719,4.0,218
LvDSAcsHsyB9yDunzrG6VQ,Finley & Phillips Hair Salon,1125 4th St N,Saint Petersburg,FL,33701,4.5,15
6VOoXgAP2QCXHHFioUGeOQ,Rice King,8310 Pendleton Pike,Indianapolis,IN,46226,3.5,24
9Vh8_qHO1lwZ4a7RB2BkWg,The Westin Wilmington,818 Shipyard Dr,Wilmington,DE,19801,3.0,78
-mY6tC7PXYOL40vc_SYX4g,Triple One Nail Salon,111 W Chelten Ave,Philadelphia,PA,19144,1.0,9
yoMDanqO1OL90COVuheNfQ,Cravin's Candy Emporium,3064 S Bown Way,Boise,ID,83706,4.5,38
gvftPDjw02D_AjyxfmygjA,Urban Outfitters,"3424 E Longwing Ln, Ste 100",Meridian,ID,83646,2.0,6
llhFllEq26Z7LvHphijaWA,The Bikini Boutique,4327 W Kennedy Blvd,Tampa,FL,33609,3.5,19
7BdU02Hf1QQx5YE3WYGcxQ,Checkers,107 W Waters Ave,Tampa,FL,33604,1.5,13
rtl43jmaNIrm3LYC1c_WAA,Sagets Formal Wear,1248 Township Line Rd,Drexel Hill,PA,19026,4.5,17
PEs5kilsGdB31jSt84ItuA,Chuck's BBQ,2 Pond St,Bristol,PA,19007,3.0,36
Yoy4h6G8S2F0_3-WvS8y1A,Arrow Electric,1020 State St,santa Barbara,CA,93101,4.5,15
WqxxEbwfz1xXn89jYBuQUQ,Burger Baron,7920 118 Avenue NW,Edmonton,AB,T5B 0R6,4.5,11
EWNsSQkF5YG88hQS0RdC9g,Skin Deep Spa,"2462 N Pantano Rd, Ste 1",Tucson,AZ,85715,3.0,13
Wt5Zpu-lZ1UK1hccCnJMwQ,Mimi's Italian Eatery,1871 E Route 70,Cherry Hill,NJ,08003,4.0,49
-6TttC-1-rf5gC0QHWrs_w,Goody's Cafe,2912 Belle Chasse Hwy,Terrytown,LA,70056,3.5,31
iakokins_OQNqHVkgilaAQ,Advanced IPM,640 Kresge Ln,Sparks,NV,89431,4.5,10
8GaycgUnN21f1143qfaIKA,Anusa Nail Studio,428 Germantown Pike,Lafayette Hill,PA,19444,5.0,5
46fEorqn2nVbxdclHdHdKg,Gentelin's On Broadway,122 E Broadway,Alton,IL,62002,4.0,69
OTBWyXkNsBYHqIlXJXnEDA,Starbucks,1528 Walnut St,Philadelphia,PA,19102,3.0,39
fGFyUI-hkXX7Cs7t0wNFEg,Larry Miller,2913 W Waters Ave,Tampa,FL,33614,4.0,15
SjjrTfCxmLp0kJgy62sRAg,Maico,835 E 22nd St,Tucson,AZ,85713,4.5,102
bbEXAEFr4RYHLlZ-HFssTA,The Original Habit Burger Grill,5735 Hollister Ave,Goleta,CA,93117,4.0,329
m4lkv5ksqtdXvlIVIftH_A,Pearl,1904 Chestnut St,Philadelphia,PA,19103,2.5,32
9UVFBNXegnoW9oIfj5p7Kg,Capriotti's Sandwich Shop,12267 St Rd 54,Odessa,FL,33556,4.0,28
YTfcGrp9FRkVSc2YJ0gAtQ,Green Touch Reflexology,7061 E Tanque Verde Rd,Tucson,AZ,85715,4.5,21
ZbsH2tXBjA-3v973ZsAZ_w,Parkway Pizza,8016 Mill Creek Pkwy,Levittown,PA,19054,3.5,20
yU4bbPUaxLFY3RDidx0JjA,Extra Space Storage,588 Route 38 E,Maple Shade,NJ,08052,4.5,11
k1wLTcY-5mRkdRlTTX6cqw,Ame Salon and Day Spa,111 Waynewood Rd,Wayne,PA,19087,4.0,47
cg4JFJcCxRTTMmcg9O9KtA,Ava,718 S Howard Ave,Tampa,FL,33606,3.5,544
9vCo0ZKDJ5m4P13xU7iScw,Bonnie Doon Bowling Lanes,8330  82 Avenue,Edmonton,AB,T6C 0Y6,3.5,21
0OzT6ZgrYZNP95LMbbt2BQ,D D Daughters Lace Wig Beautique,"1417 Old York Rd, Ste 207B",abington,PA,19001,2.5,5
iIpF-IdrX6y7gPI_WDVXQA,Shine Hair & Nails,712 Washington Ave,Philadelphia,PA,19147,5.0,5
yvW2NoOF4fv1r50A_jhjdw,Zoe Mediterranean,"9105 E Tanque Verde Rd, Ste 103",Tucson,AZ,85749,4.5,9
axFtlPrcWL_sh9onJGNo1w,Atlas Granite,14225 Yellowhead Trail,Edmonton,AB,T5L 3C4,2.0,8
VlUCGOA1Asd0sGKPv9zLOw,Poke Poke,2044 E Old Lincoln Hwy,Langhorne,PA,19047,4.5,16
lS9hW_181VmlNpW6IRO4og,Staples,"4020 Bethlehem Pike, Hilltown Plaza",Telford,PA,18969,2.0,10
YT0A2VuGbOAkhvJmpPXuxQ,Texas Roadhouse,1039 Glenbrook Way,Hendersonville,TN,37075,3.5,87
dBB2hsyanA-okPMkRy8eTg,Lash Therapy Express Hair Bar & Spa,"7172 Graham Rd, Ste 100",Indianapolis,IN,46256,4.5,25
0zQZff31DWCdWLE2fFSz0g,Pasadena Eye Center,6950 Central Ave,St Petersburg,FL,33707,3.0,13
j0Ro8NgT6FrQBdkMu0cTkw,Dan Brassil,3353 Roger Pl,St. Louis,MO,63116,5.0,15
NisV3pZs6RoyrvZSwpHH3w,Unique Mowers & More,3400 Old Hickory Blvd,Old Hickory,TN,37138,4.0,7
MaYb7qMN6BomP1zQGj3Wjg,Pi Pizzeria - Delmar Loop,6144 Delmar Blvd,Saint Louis,MO,63112,4.0,633
wWCyuVi_KuuijwE-Rk4KLA,Tropical Homemade Ice Cream,125 N Church St,West Chester,PA,19380,4.0,11
ce7Wffm49SAZognYApebUw,Stir Lounge,4450 Wabash St,Metairie,LA,70001,3.5,9
FOtDhobe5Os8A7zSI_MvrA,Bayscape at Heritage Isles,10630 Plantation Bay Dr,Tampa,FL,33647,4.0,20
EMti-iNn83SGp3z6LngDWQ,First Watch,985 NW Plaza Dr,St.Ann,MO,63074,4.5,75
DdFfDwu5z7f24pp6e_q2XA,Roy Rogers,23 Park Ave,Elverson,PA,19520,2.0,21
l_EQPW5NIIfi9s8rQfSufg,SEE,8702 Keystone Crossing,Indianapolis,IN,46240,4.5,18
4EDFnzdMBdrL4tujAA2QZQ,Philippine Jeepney Grill,7927 Bustleton Ave,Philadelphia,PA,19152,3.5,12
DCN-Rb0At59LtKghJHtmEQ,Big Lots,12601 Citrus Plaza Dr,Tampa,FL,33625,3.5,8
rZZ6gtsqBVkpSLoZ9EZ_1A,KFC,3144 Tampa Rd,Oldsmar,FL,34677,1.5,28
M-nc5YzRIJB6PSqeSzmTPA,Comfort Inn,4202 Franklin Common Court,Franklin,TN,37067,2.0,17
pnXfh95NclVKgDl0dLcRKg,Endeavour Brewing Company,"215 Carnegie Drive, Suite 4A",St. Albert,AB,T8N 5B1,4.5,9
4bidcpLlQkJzItayEB4NZQ,Doylestown Bike Works,139 S Main St,Doylestown,PA,18901,4.5,17
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,228 Arch St,Philadelphia,PA,19106,4.5,193
ZPEefdHpmly7K7s5HvB5ZA,Automotive Custom Group,615 N Jasmine Ave,Tarpon Springs,FL,34689,5.0,6
fdBhkJWh_CL74uPrB8jYcw,Kehoe Automotive,5000 Freret St,New Orleans,LA,70115,4.0,63
VgsbZSm5NRaDg2ds_FDBrg,Deja Brew Laugh A Latte,112 E Idaho Ave,Meridian,ID,83642,4.5,115
rQA6yVDcJY9lvMGtBpu4xA,Acker's Hardware,400 Huntingdon Pike,Rockledge,PA,19046,4.5,9
64i1xdiU1Wvo1Cuu0erFGA,Megu Sushi & Hibachi,"1990 Marlton Pike E, Ste 18",Cherry Hill,NJ,08003,3.5,121
q542fY8AV1VjiP7A7z6S_A,Cumberland Hardware,1018 Woodland St,Nashville,TN,37206,4.5,30
s8zQJgjBhlwE-qcGPKnGsQ,Subway,5443 E 22nd St,Tucson,AZ,85711,3.5,8
Iz3nG8ikhvLob4w8jLRlCg,Harper's Pub & Restaurant,1 Gibbsboro Rd,Clementon,NJ,08021,3.5,29
fw9YFfQnoOKlVnUdUCT0OA,Mother Mary's,3340 Canal St,New Orleans,LA,70119,3.0,14
-7GjicSH_rM8JeZGCXGcUg,Double Decker,1721 E 7th Ave,Tampa,FL,33605,3.0,86
tsjs3Wm3X5otthpBjetEoA,Frank A Castellano,The Spirit Chrysalis,Nashville,TN,37216,4.5,16
ioAcpe5KRvacB2lna-wdaw,Felicias Pizza Kitchen,18 W Lancaster Ave,Ardmore,PA,19003,4.0,176
hpbh92nq_wTr-rPjJLlu3w,Quest Diagnostics,4700 Wichers Dr,Marrero,LA,70072,5.0,6
rzntIseX6G93WBv_JT5A0A,Life Spring Chiropractic,"1224-B Columbia Ave, Ste 210",Franklin,TN,37064,5.0,5
MoIrM5iBiHcjRjMzODXOKQ,Wink Lash Parlour,"210 25th Ave N, Ste 40",Nashville,TN,37203,3.5,32
qFodBzebw4Lywcffu82OvA,HotBox Pizza,8938 E 96th St,Fishers,IN,46037,4.5,7
0wQCEcpZ57TmTm6EmEDsIw,Hendricks BBQ,1200 S Main St,St Charles,MO,63301,3.5,572
byYUYIXVxS6IUXC42THYFw,Asian Star,3148 Willits Rd,Philadelphia,PA,19136,3.0,5
xjAXXthL9l4d0aQtKdL9ZQ,Shivani Peterson - All Western Mortgage,"5470 Kietzke Ln, Ste 220",Reno,NV,89511,5.0,14
EROSyhoWNCUH53NrDrsHgQ,Mary's Kountry Kitchen,222 Main St,Wilmington,DE,19804,4.0,50
1oFeEVLy0sD96cQdwbfqhw,Dutch Auction Sales,356 Swedesboro Ave,Mickleton,NJ,08056,3.5,6
9KLGDzlT-tk_vO_wRYSv0w,Family Chiropractic And Wellness Center,136 Wilson Pike Cir,Brentwood,TN,37027,4.5,12
cqIYskWPVQ0rz1XSG0ohxg,City Food Tours,,Philadelphia,PA,19102,4.5,48
pbAq2NRG_2jCBI6fgRalvQ,Madewell,"3301 Veterans Blvd, Ste 84",Metairie,LA,70002,2.0,6
XiV-32qE9cq6c07QwH5Q4A,Best Choice Cleaners,11260 Boyette Rd,Riverview,FL,33569,5.0,12
lXnhnso22Lbv5jyauvlKxg,Planet Beach Contempo Spa and Tanning,127 E Swedesford Rd,Exton,PA,19341,3.5,6
afWmWtt1VVQbfi2v0Nf1fw,Biggest Little Baby,7693 S Virginia St,Reno,NV,89511,4.5,39
X8lfGPagfLzfOsx0k08NRQ,Landa Muffler & Brake,816 E 4th St,Reno,NV,89512,3.5,29
qtHIhGR5Chbz947EoQGcVA,Orvis,500 W Germantown Pike,Plymouth Meeting,PA,19462,3.5,5
laBlOr7v6w7Sf5yxbHhAcA,Slow Hand Coffee Company,300 10th Ave S,Nashville,TN,37203,4.0,43
0aPFLEnfRDq8DfhOkbZ9RQ,Westville Brewery,"201 Broadway, Ste B",Westville,NJ,08093,4.0,8
v_Q2AHJ7m-puScWAPNS1OA,Magic Garden,7909 E 22nd St,Tucson,AZ,85710,4.0,22
Reu96YB9weBlJ3vxrvA_Yg,Silver Sage Center For Family Medicine,10467 Double R Blvd,Reno,NV,89521,2.5,24
33hf6TlYo5pZGdwUROUwNg,Fresh Start Carpet Cleaning,,Willingboro,NJ,08046,4.5,27
jTI5Xjk27An8ceJ6VwpXiQ,DoubleTree by Hilton Hotel Philadelphia Center City,237 S Broad St,Philadelphia,PA,19107,3.0,338
jLNxPH975elBwriKSjhw7w,Subway,2501 National Ave,Indianapolis,IN,46227,2.0,5
7E3mhfqDUSe0oKaZ9VikGg,Wienerschnitzel,2043 East Broadway Blvd,Tucson,AZ,85719,3.0,6
8zTCu7guUenvlLeKya0AXg,Bimmerworks,721 E Nields St,West Chester,PA,19382,4.5,13
tfnxPh4AFBU1QmbDO9eRRA,Logan's Roadhouse,401 S Mt Juliet Rd,Mt. Juliet,TN,37122,2.0,84
ASJH8IDBdX_f5yOX0XEfYA,Sam's Pizza and Donair,18236 89 Avenue NW,Edmonton,AB,T5T 2K6,4.5,19
MrD02BxNjCKenZT5CJ-xiQ,Heaven Essence Day Spa,"15 Circle Drive, Suite 123",St Albert,AB,T8N 3Y7,5.0,7
Y-MZJnl6pkttXYEoCnpe2g,Sport Clips Haircuts of Cherry Hill,818 Haddonfield Rd,Cherry Hill,NJ,08002,3.5,27
ji3yu7zYAomsHd5EfOdjxg,Raymour & Flanigan Furniture and Mattress Store,5303 Concord Pike,Wilmington,DE,19803,2.5,24
f08aeZ_T49CpjeR5847OWA,Pro-Cuts,"2500 N Silverbell Rd Ste 130, Silverbell Plaza Ii",Tucson,AZ,85745,4.0,15
kingPUNT6SC8idmqMMrKjQ,The Handsomizer™,2301 Bransford Ave,Nashville,TN,37204,5.0,14
5nd2mV0rlOFm6qWZeyOQ3A,Goodwill Store & Donation Center,3231 East Lincoln Hwy,Thorndale,PA,19372,3.0,7
oThWInL6gUCt2d98fSIAfA,Chatham Tap Fishers,"8211 E 116th St, Ste 120",Fishers,IN,46038,3.5,262
ic5sXFD3-Ou4Vj49eELSRA,Rolling Hills Pet Clinic,7010 E Golf Links Rd.,Tucson,AZ,85730,4.5,24
9DhjKaR2f9wKATnUvxBAgg,McDonald's,11212 Causway Blvd,Brandon,FL,33511,1.5,29
h1Um2n9bY99VvV_866r3kA,Salon Bamboo,231 W Montecito St,Santa Barbara,CA,93101,4.0,11
t4uYspSBFG90ks_CNnhJQw,Pediatric Surgery Centers,14111 State Rd 54,Odessa,FL,33556,4.5,7
jtsckI_01hlbGLpEFwJu0A,Buff Beauty Bar,720 Carondelet St,New Orleans,LA,70130,4.5,209
KXjtXU59NsMTWuNwxIbFVg,Freedom Springs,850 W Stop 18 Rd,Greenwood,IN,46143,3.0,25
iVegX9epKU8R0eRAEwQ6Yg,Burritos Grill Mexican Fresh Cuisine,7009 Read Blvd,New Orleans,LA,70127,4.5,75
xNWueX3uZjmixQUkY38GzQ,KFC,1925 Lancaster Ave,Wilmington,DE,19805,3.0,5
TceKyXC1Nb9ProgqrlObuQ,The Selfie Room,"1424 Washington Ave, Ste 100",St. Louis,MO,63103,4.0,16
hMzkIHpy-mkbRzh9LvlxjQ,Jiffy Lube,2100 Marlton Pike East,Cherry Hill,NJ,08003,2.5,14
5Z47JwW3pMRjd5XTomz2bw,Deluxe Nails & Spa,"150 E Riverside Dt, Ste 140",Eagle,ID,83616,3.5,41
EQoeJ4o6re7EC4_EONXPlg,Chick-fil-A,12810 Summerfield Crossing Blvd,Riverview,FL,33579,1.5,87
wunF8CkjYkARgCbGwYRm3A,Driftwood Cafe,800 2nd Ave NE,St. Petersburg,FL,33701,4.0,18
C8ge1djpXbFPyhzp2Yhzfw,Angie's Luncheonette,15 Park St,Bordentown,NJ,08505,4.0,72
5kAYCGW-TsVVMMhb6A4FSQ,Dresher Family Dental Care,"1615 Limekiln Pike, Ste 1",Dresher,PA,19025,4.0,6
NlY4kF8MT5H2zbFrRA7XIA,FedEx Ship Center,9201 Mci Dr,Pinellas Park,FL,33782,2.0,12
g3LweOTJlJoALtaShN4SLA,Barrel 55,3004 N Eagle Rd,Meridian,ID,83646,2.5,148
F8IW53IPxwfk0hTu0ikdOA,Nike Factory Store,"2350 Grand Cypress Dr, Ste 530",Lutz,FL,33559,3.5,17
CiBNDztYtRj-00M8hSangw,The Marigold Spa,15 Green St,Downingtown,PA,19335,5.0,7
Mufi8VH23CoxIZNftf-lZw,City Kitchen Pizzeria,233 2nd St Pike,Southampton,PA,18966,4.0,11
Ydo8zFl1PaO--g5zwyVyVg,Loco Lucho's Latino Kitchen,51 N 12th St,Philadelphia,PA,19107,3.5,40
x8LDgZ5FZ2LXE56zonNlRQ,Mimosa Day Spa and Wellness,"17 Boudreau Road, Unit 30",St Albert,AB,T8N 6K3,3.5,9
B8kMVXj9jzP667hQSJKHGQ,German Motor and Auto Care,595 9th Ave N,Safety Harbor,FL,34695,5.0,5
RwOV1rfT7vA1qw8vgf-yBA,Tin Can Tavern and Grille,3157 Morganford Rd,Saint Louis,MO,63116,3.5,63
oTSyMZwXzP9Emb0cORcHQg,DLUX Window Coverings,"770 S Meadows Pkwy, Ste 112",Reno,NV,89521,5.0,22
tAgPg486Nj2Ag5rsKr6kwA,Clarkson Eyecare,"8562 Eager Rd, Ste 66",Brentwood,MO,63144,3.5,31
PzhPMkaNYiKDTHoTG0r8rw,Pho Cam Ly,3814 Magazine St,New Orleans,LA,70115,4.5,178
E5cecsuxC11xDO9E3c93lA,Fit Flex Fly,1706 E 86th St,Indianapolis,IN,46240,5.0,16
IZ_syZp77K1ewunXZlVEcA,Urban Igloo,2015 Walnut St,Philadelphia,PA,19103,4.0,17
67gJgHHA5yW9clY3xq-VDQ,A Salon and Spa,2820 N High School Rd,Speedway,IN,46224,3.5,7
2iQucreJtTqbEsLczhsgrA,India Sizzling II,"4150 Lafayette Rd, Ste E",Indianapolis,IN,46254,4.0,169
yDriUh65Wpx1HnTmXln9nw,Subway,"LongSt Shopping Centre, 11323 104th Ave",Edmonton,AB,T5K 2S1,3.0,9
N3IpjMAWY6aWs-mddgYKhg,Rebeccas Floral Boutique,"1400 Liberty Pike, Ste 700",Franklin,TN,37067,2.0,21
f8_kAJqns8gWV6fpOnaSDQ,Total Focus Northgate and Dry Eye Clinic,"9499 137 Avenue NW, Suite 1100",Edmonton,AB,T5E 5R8,3.5,5
14yKneelDqtIJHr0Jfy7Iw,Valley Forge Service Plaza,I-76 Eastbound Milepost 324,Valley Forge,PA,19481,2.5,6
ZNXNmJV8fXu7dv1hqXeq1Q,Raising Cane’s,4740 Chef Menteur Hwy,New Orleans,LA,70126,2.5,21
3WGYUXGuUgpqnDwLoG1v7Q,Curtis Lanes,45 Scotch Rd,Ewing,NJ,08628,3.0,12
FZCj995CEL2G-JTiLC3Azw,Taco Bell,2401 N Meridian St,Indianapolis,IN,46208,1.5,38
xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,1614 W Ritner St,Philadelphia,PA,19145,3.5,88
erXnq3jNfA9QUjfsbEUAbA,Bause Catered Events,170 Oak St,Pottstown,PA,19464,5.0,5
Z-jOXWIaHaP1KG0cLXTkLA,Atlantic Physical Therapy,"1208 Tasker St, Fl 2",Philadelphia,PA,19148,5.0,24
9AYJIH69QmqyZ3qvNhvEaw,kiki nail&spa,5830 Torresdale Ave,Philadelphia,PA,19135,3.0,14
t50rOpuF56O-dVttXyIQVA,Papyrus,"8702 Keystone Crossing, Space 147",Indianapolis,IN,46240,4.5,5
WRAnspVmIb9HFdz_M174zg,"Calvin Van Reken, MD","55 Foothill Rd, Ste 1",Reno,NV,89511,2.5,21
